,img,fld,TF_name,blur_lapl,blur_ski,patch_size,mean_intensity,sum_intensity,median_intensity,standard_deviation,variance,skewness,kurtosis,interquartile_range ,entropy,Perimeter,area_Test,axis_major_length,feret_diameter_max,axis_minor_length,solidity,gabro_0,gabro_1,gabro_2,gabro_3,gabro_4,gabro_5,gabro_6,gabro_7,gabro_8,gabro_9,gabro_10,gabro_11,gabro_12,gabro_13,gabro_14,gabro_15,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7
patch_107,0,1,C - 1,False,False,1128,814.4964539007092,918752,814.0,63.30934119433436,4008.0726824606413,0.13654637878058565,-0.1182090747843354,87.25,7.025182603989657,131.0538238691624,1128.0,47.02788091441674,46.61544808322666,31.784804256448044,0.9559322033898305,0.5087209302325582,0.00872093023255814,0.07267441860465117,0.007267441860465116,0.00872093023255814,0.005813953488372093,0.03924418604651163,0.01308139534883721,0.0377906976744186,0.04796511627906977,0.005813953488372093,0.007267441860465116,0.029069767441860465,0.005813953488372093,0.14970930232558138,0.05232558139534884,0.22818791946308725,0.1704697986577181,0.10201342281879194,0.08993288590604027,0.06308724832214765,0.0738255033557047,0.09395973154362416,0.17852348993288591
patch_108,0,1,C - 1,False,False,1226,858.3531810766721,1052341,855.0,62.08054070259398,3853.993533926428,0.13058753204611184,-0.09091526341962153,83.75,7.108898276965408,138.46803743153546,1226.0,51.37247187321507,53.0,31.036753571707493,0.9600626468285043,0.1875,0.008223684210526315,0.06743421052631579,0.006578947368421052,0.006578947368421052,0.004934210526315789,0.5197368421052632,0.054276315789473686,0.006578947368421052,0.03618421052631579,0.006578947368421052,0.03289473684210526,0.039473684210526314,0.004934210526315789,0.009868421052631578,0.008223684210526315,0.23173803526448364,0.19143576826196473,0.09697732997481108,0.09193954659949623,0.05919395465994962,0.07556675062972293,0.09319899244332494,0.15994962216624686
patch_109,0,1,C - 1,False,False,1767,800.9354838709677,1415253,786.0,93.08556118278389,8664.921700713803,1.4799324379452534,3.9615171654048567,97.0,7.470585727471736,175.53910524340094,1767.0,70.67278017372514,67.89698078707183,32.915106602730724,0.9344262295081968,0.029850746268656716,0.14365671641791045,0.005597014925373134,0.0065298507462686565,0.005597014925373134,0.06902985074626866,0.5046641791044776,0.04757462686567164,0.011194029850746268,0.02332089552238806,0.0046641791044776115,0.028917910447761194,0.005597014925373134,0.06063432835820896,0.03731343283582089,0.01585820895522388,0.23497267759562843,0.20673952641165755,0.09562841530054644,0.08469945355191257,0.05555555555555555,0.06557377049180328,0.09562841530054644,0.16120218579234974
patch_110,0,1,C - 1,False,False,1647,932.3995142683667,1535662,934.0,69.07792876621215,4771.760242629881,-0.03578951927185316,-0.03775543010508642,94.0,7.4039563838031475,154.71067811865476,1647.0,51.65746218268166,52.354560450833695,41.01452127332431,0.9614711033274956,0.5184659090909091,0.005681818181818182,0.029829545454545456,0.007102272727272727,0.019886363636363636,0.007102272727272727,0.007102272727272727,0.07954545454545454,0.004261363636363636,0.03125,0.06392045454545454,0.026988636363636364,0.008522727272727272,0.14630681818181818,0.002840909090909091,0.041193181818181816,0.25073746312684364,0.18977384464110128,0.08751229105211406,0.07964601769911504,0.06981317600786627,0.0776794493608653,0.08849557522123894,0.15634218289085547
patch_111,0,1,C - 1,False,False,1145,874.1493449781659,1000901,871.0,65.13184117909462,4242.156735378806,0.147537016236826,-0.11222990646415276,87.0,7.040386962821729,132.71067811865476,1145.0,44.51565817407781,44.9221548904324,33.586190982250095,0.9517871986699917,0.5072674418604651,0.007267441860465116,0.036337209302325583,0.020348837209302327,0.00436046511627907,0.0436046511627907,0.029069767441860465,0.1380813953488372,0.010174418604651164,0.04505813953488372,0.061046511627906974,0.010174418604651164,0.005813953488372093,0.061046511627906974,0.00436046511627907,0.015988372093023256,0.22540983606557377,0.1994535519125683,0.1092896174863388,0.09153005464480875,0.05327868852459016,0.06967213114754098,0.09016393442622951,0.16120218579234974
patch_112,0,1,C - 1,False,False,1188,1154.7180134680134,1371805,1156.5,126.87719922132966,16097.823682248974,0.011305609834856128,-0.29286776758666644,171.25,7.073959197585909,131.39696961967,1188.0,43.50627700509388,44.82186966202994,35.21532860337864,0.9635036496350365,0.03125,0.008928571428571428,0.026785714285714284,0.005952380952380952,0.00744047619047619,0.002976190476190476,0.47767857142857145,0.07142857142857142,0.005952380952380952,0.08035714285714286,0.17857142857142858,0.019345238095238096,0.044642857142857144,0.005952380952380952,0.026785714285714284,0.005952380952380952,0.21401752190237797,0.16270337922403003,0.1113892365456821,0.09386733416770963,0.0851063829787234,0.09261576971214018,0.08635794743429287,0.1539424280350438
patch_113,0,1,C - 1,False,False,1608,1025.0441542288556,1648271,1028.0,96.25085082343388,9264.226284234921,-0.02041070624772445,-0.0673760425033505,133.25,7.378315953966306,166.71067811865476,1608.0,51.53619979672862,54.91812087098393,43.06173524856273,0.897822445561139,0.06521739130434782,0.019021739130434784,0.03125,0.010869565217391304,0.008152173913043478,0.07201086956521739,0.03125,0.002717391304347826,0.008152173913043478,0.004076086956521739,0.15217391304347827,0.04619565217391304,0.5122282608695652,0.02717391304347826,0.005434782608695652,0.004076086956521739,0.21047619047619048,0.20285714285714285,0.11142857142857143,0.08285714285714285,0.06952380952380953,0.09523809523809523,0.08,0.14761904761904762
patch_114,0,1,C - 1,False,False,1376,831.6831395348837,1144396,831.0,60.85196873927455,3702.962099445647,0.10082425188431346,0.1578365819798737,80.25,7.22425833144745,143.53910524340094,1376.0,50.0995123846362,51.07837115648854,35.606698471596744,0.9622377622377623,0.524671052631579,0.006578947368421052,0.06907894736842106,0.003289473684210526,0.08552631578947369,0.008223684210526315,0.004934210526315789,0.006578947368421052,0.17269736842105263,0.006578947368421052,0.01644736842105263,0.027960526315789474,0.03453947368421053,0.006578947368421052,0.023026315789473683,0.003289473684210526,0.22626931567328917,0.19094922737306844,0.10375275938189846,0.06512141280353201,0.059602649006622516,0.08167770419426049,0.09933774834437085,0.17328918322295805
patch_115,0,1,C - 1,False,False,1641,1473.8360755636807,2418565,1493.0,228.02298026145667,51994.47952731665,-0.23410213494214585,-0.495420859208727,337.0,7.390817890375197,154.95331880577405,1641.0,54.98911228394949,56.32051136131489,38.05855165893524,0.9710059171597634,0.5185185185185185,0.008101851851851851,0.02546296296296296,0.004629629629629629,0.006944444444444444,0.006944444444444444,0.008101851851851851,0.0787037037037037,0.05092592592592592,0.004629629629629629,0.034722222222222224,0.018518518518518517,0.16319444444444445,0.03819444444444445,0.027777777777777776,0.004629629629629629,0.20018034265103696,0.16501352569882777,0.11181244364292155,0.1018935978358882,0.0811541929666366,0.09558160504959423,0.09197475202885483,0.15238954012623984
patch_116,0,1,C - 1,False,False,1920,956.1130208333333,1835737,955.0,78.32766537942538,6135.223163791233,-0.07238268322418656,-0.01139621135438773,108.0,7.556706613027557,171.92388155425118,1920.0,64.42609181871639,63.51377803280167,38.559853021179116,0.9672544080604534,0.011029411764705883,0.19240196078431374,0.00980392156862745,0.041666666666666664,0.007352941176470588,0.003676470588235294,0.004901960784313725,0.00857843137254902,0.07598039215686274,0.5171568627450981,0.04044117647058824,0.006127450980392157,0.007352941176470588,0.0428921568627451,0.02696078431372549,0.003676470588235294,0.23476112026359144,0.18204283360790774,0.09225700164744646,0.09472817133443164,0.05930807248764415,0.08731466227347612,0.0914332784184514,0.15815485996705106
patch_117,0,1,C - 1,False,False,1853,1085.844576362655,2012070,1093.0,109.2903647653396,11944.383830540984,-0.11610862726894296,-0.2789770291699618,153.0,7.5194522804495385,161.29646455628165,1853.0,51.77386684321348,53.009433122794285,45.8431583257816,0.9757767245918905,0.4513888888888889,0.009722222222222222,0.029166666666666667,0.011111111111111112,0.019444444444444445,0.05,0.1361111111111111,0.005555555555555556,0.075,0.0125,0.044444444444444446,0.0625,0.004166666666666667,0.02638888888888889,0.025,0.0375,0.22279348757497858,0.1842330762639246,0.10454155955441302,0.09682947729220223,0.06426735218508997,0.0959725792630677,0.0779777206512425,0.1533847472150814
patch_118,0,1,C - 1,False,False,1218,843.4088669950739,1027272,843.0,63.969681757080664,4092.1201841021784,-0.0008901415419158874,-0.11978774216824117,85.75,7.10208101999686,132.2253967444162,1218.0,44.48974172381747,45.880278987817846,35.55091646241868,0.973621103117506,0.02364864864864865,0.006756756756756757,0.5202702702702703,0.011824324324324325,0.0472972972972973,0.016891891891891893,0.05912162162162162,0.006756756756756757,0.17229729729729729,0.005067567567567568,0.010135135135135136,0.008445945945945946,0.030405405405405407,0.005067567567567568,0.04391891891891892,0.03209459459459459,0.2337992376111817,0.18932655654383734,0.10292249047013977,0.08386277001270648,0.060991105463786534,0.08005082592121983,0.08513341804320203,0.1639135959339263
patch_119,0,1,C - 1,False,False,1323,917.806500377929,1214258,918.0,75.31496206118152,5672.343510277211,0.004215971873050419,-0.019594861188589885,97.5,7.184279212787473,140.8111831820431,1323.0,50.61416121109977,51.419840528729765,33.37160107629776,0.9692307692307692,0.051470588235294115,0.20036764705882354,0.02022058823529412,0.012867647058823529,0.06985294117647059,0.0055147058823529415,0.44485294117647056,0.009191176470588236,0.04779411764705882,0.009191176470588236,0.0055147058823529415,0.042279411764705885,0.03125,0.04044117647058824,0.0055147058823529415,0.003676470588235294,0.2383177570093458,0.1588785046728972,0.10514018691588785,0.08411214953271028,0.0689252336448598,0.06658878504672897,0.11098130841121495,0.16705607476635514
patch_120,0,1,C - 1,False,False,1227,952.1222493887531,1168254,950.0,77.29491181504292,5974.503392495262,0.03439800171938308,-0.0870014458254853,101.0,7.109024645471706,142.12489168102783,1227.0,55.27689358798265,54.42425929675111,28.704818789680434,0.9496904024767802,0.5304054054054054,0.008445945945945946,0.06418918918918919,0.006756756756756757,0.005067567567567568,0.005067567567567568,0.03547297297297297,0.006756756756756757,0.006756756756756757,0.04054054054054054,0.0472972972972973,0.006756756756756757,0.006756756756756757,0.04222972972972973,0.010135135135135136,0.17736486486486486,0.22835633626097868,0.19698870765370138,0.09786700125470514,0.08531994981179424,0.06148055207026349,0.08030112923462986,0.08406524466750313,0.1656210790464241
patch_121,0,1,C - 1,False,False,1004,875.5866533864541,879089,872.0,68.76509947301207,4728.638905533245,0.15450696704702643,0.06872734005785208,93.0,6.9086662925733275,130.53910524340094,1004.0,47.432528780526134,48.33218389437829,27.82966132455703,0.9219467401285583,0.657608695652174,0.008152173913043478,0.051630434782608696,0.005434782608695652,0.014945652173913044,0.006793478260869565,0.033967391304347824,0.006793478260869565,0.035326086956521736,0.006793478260869565,0.058423913043478264,0.008152173913043478,0.05298913043478261,0.005434782608695652,0.020380434782608696,0.02717391304347826,0.23252279635258358,0.20364741641337386,0.10638297872340426,0.06838905775075987,0.0547112462006079,0.07142857142857142,0.0790273556231003,0.1838905775075988
patch_122,0,1,C - 1,False,False,1159,830.3770491803278,962407,831.0,61.779215488361245,3816.6714663573744,-0.00979328325115947,-0.06951532778719827,85.0,7.05253699667667,127.05382386916237,1159.0,38.97159550118539,40.496913462633174,37.93908318839497,0.9666388657214345,0.44711538461538464,0.01282051282051282,0.028846153846153848,0.011217948717948718,0.060897435897435896,0.017628205128205128,0.008012820512820512,0.04326923076923077,0.00641025641025641,0.02403846153846154,0.041666666666666664,0.14262820512820512,0.04326923076923077,0.041666666666666664,0.00641025641025641,0.0641025641025641,0.236,0.18666666666666668,0.08933333333333333,0.09066666666666667,0.05333333333333334,0.08666666666666667,0.09333333333333334,0.164
patch_123,0,1,C - 1,False,False,1137,843.6587510993843,959240,842.0,63.17197142016728,3990.697973110432,0.13849499542040813,-0.03394659933004762,85.0,7.0333471003237396,128.12489168102786,1137.0,43.65320943448484,43.86342439892262,33.379083746682234,0.969309462915601,0.07621951219512195,0.013719512195121951,0.007621951219512195,0.08231707317073171,0.6189024390243902,0.009146341463414634,0.006097560975609756,0.024390243902439025,0.004573170731707317,0.041158536585365856,0.007621951219512195,0.042682926829268296,0.006097560975609756,0.007621951219512195,0.022865853658536585,0.028963414634146343,0.22646657571623466,0.1855388813096862,0.09822646657571624,0.09140518417462483,0.07639836289222374,0.07503410641200546,0.08594815825375171,0.16098226466575716
patch_124,0,1,C - 1,False,False,998,869.2695390781563,867531,869.0,69.53474423120124,4835.080655298574,0.05516638782482207,-0.16892453725816292,98.0,6.902548945538898,120.29646455628166,998.0,36.69752262121758,39.6232255123179,34.92472870406019,0.9623915139826422,0.037162162162162164,0.008445945945945946,0.011824324324324325,0.06756756756756757,0.46114864864864863,0.005067567567567568,0.008445945945945946,0.04560810810810811,0.17736486486486486,0.03209459459459459,0.013513513513513514,0.006756756756756757,0.015202702702702704,0.052364864864864864,0.048986486486486486,0.008445945945945946,0.22087745839636913,0.19818456883509833,0.12708018154311648,0.07110438729198185,0.05143721633888049,0.07110438729198185,0.08623298033282904,0.17397881996974282
patch_125,0,1,C - 1,False,False,1125,854.2222222222222,961000,853.0,65.14161287836724,4243.429728395061,0.04555718495355056,-0.05584898347718159,90.0,7.02262567887246,123.9827560572969,1125.0,41.00383400528101,42.5440947723653,35.10602254586552,0.9765625,0.5104166666666666,0.019097222222222224,0.03298611111111111,0.003472222222222222,0.04861111111111111,0.006944444444444444,0.005208333333333333,0.010416666666666666,0.041666666666666664,0.057291666666666664,0.1579861111111111,0.06944444444444445,0.003472222222222222,0.008680555555555556,0.005208333333333333,0.019097222222222224,0.21693121693121692,0.18253968253968253,0.09523809523809523,0.09126984126984126,0.07142857142857142,0.09126984126984126,0.10185185185185185,0.14947089947089948
patch_126,0,1,C - 1,False,False,1167,1227.0771208226222,1431999,1246.0,153.70276197754305,23624.53903952525,-0.339195652463006,-0.10962812807438738,204.5,7.054170767785135,129.63961030678928,1167.0,45.35263500546954,45.89117562233506,32.8528287404643,0.970074812967581,0.03611111111111111,0.006944444444444444,0.041666666666666664,0.004166666666666667,0.02361111111111111,0.07777777777777778,0.4527777777777778,0.006944444444444444,0.0625,0.005555555555555556,0.04027777777777778,0.17222222222222222,0.05416666666666667,0.004166666666666667,0.008333333333333333,0.002777777777777778,0.18976279650436953,0.1735330836454432,0.0986267166042447,0.1136079900124844,0.1111111111111111,0.10861423220973783,0.06741573033707865,0.1373283395755306
patch_127,0,1,C - 1,False,False,1898,782.5484720758693,1485277,782.0,58.98089580403719,3478.7460698466916,0.07520234038141886,0.11178819178414212,78.75,7.545712646503428,172.12489168102786,1898.0,64.83580395521992,65.73431371817918,37.68851368643998,0.9723360655737705,0.0703125,0.0068359375,0.5078125,0.0048828125,0.0048828125,0.005859375,0.08203125,0.0224609375,0.05078125,0.0048828125,0.0283203125,0.005859375,0.03515625,0.1455078125,0.0068359375,0.017578125,0.24163879598662208,0.18812709030100336,0.10117056856187291,0.07190635451505016,0.05518394648829431,0.0802675585284281,0.08612040133779264,0.17558528428093645
patch_128,0,1,C - 1,False,False,1031,838.5771096023278,864573,838.0,63.259841800798796,4001.8075846620904,0.030959419452696216,-0.13880075304893014,86.0,6.935433551440841,120.8111831820431,1031.0,40.97904319731014,41.6293165929973,32.20126595946323,0.9689849624060151,0.1987179487179487,0.008012820512820512,0.03205128205128205,0.016025641025641024,0.00641025641025641,0.07051282051282051,0.009615384615384616,0.009615384615384616,0.04807692307692308,0.00641025641025641,0.05448717948717949,0.44711538461538464,0.022435897435897436,0.00641025641025641,0.04487179487179487,0.019230769230769232,0.25193199381761977,0.19783616692426584,0.10046367851622875,0.0865533230293663,0.0571870170015456,0.06491499227202473,0.07727975270479134,0.16383307573415765
patch_129,0,1,C - 1,False,False,1158,1318.5198618307427,1526846,1332.5,164.36160859293,27014.73837925552,-0.364552467535578,-0.12439845168200536,209.0,7.046499143278776,130.71067811865476,1158.0,49.612501033232036,49.73932046178355,29.896560826553348,0.973109243697479,0.5230263157894737,0.008223684210526315,0.027960526315789474,0.011513157894736841,0.006578947368421052,0.039473684210526314,0.006578947368421052,0.008223684210526315,0.004934210526315789,0.05263157894736842,0.19078947368421054,0.05098684210526316,0.006578947368421052,0.004934210526315789,0.004934210526315789,0.05263157894736842,0.17581047381546136,0.14962593516209477,0.11346633416458853,0.13216957605985039,0.11596009975062344,0.10224438902743142,0.08229426433915212,0.128428927680798
patch_130,0,1,C - 1,False,False,1249,922.0776621297038,1151675,921.0,74.26828795856123,5515.778596295771,0.016024588193117945,-0.10026179897412257,103.0,7.126845879559017,133.39696961967,1249.0,44.03947720116119,45.5411901469428,36.44936345872263,0.9644787644787645,0.05555555555555555,0.02361111111111111,0.027777777777777776,0.009722222222222222,0.07361111111111111,0.4638888888888889,0.005555555555555556,0.03888888888888889,0.005555555555555556,0.011111111111111112,0.043055555555555555,0.05138888888888889,0.022222222222222223,0.006944444444444444,0.04027777777777778,0.12083333333333333,0.22961104140526975,0.2107904642409034,0.09284818067754078,0.08531994981179424,0.050188205771643665,0.08030112923462986,0.09410288582183186,0.15683814303638646
patch_131,0,1,C - 1,False,False,2000,767.915,1535830,769.0,57.873584431932336,3349.3517750000005,0.07536017449358172,-0.07982331437066792,79.25,7.598060119842435,170.36753236814712,2000.0,56.579814003586094,58.52349955359813,45.56811590706381,0.9718172983479106,0.05580357142857143,0.0625,0.008928571428571428,0.005580357142857143,0.07142857142857142,0.44642857142857145,0.010044642857142858,0.03459821428571429,0.010044642857142858,0.0390625,0.014508928571428572,0.010044642857142858,0.033482142857142856,0.14508928571428573,0.0033482142857142855,0.049107142857142856,0.21755725190839695,0.1900763358778626,0.09541984732824428,0.10152671755725191,0.059541984732824425,0.08015267175572519,0.0900763358778626,0.16564885496183207
patch_132,0,1,C - 1,False,False,120,919.9083333333333,110389,920.5,58.091880648006416,3374.6665972222227,-0.19475395617742677,-0.1487799946041366,83.25,4.78548570897841,39.55634918610404,120.0,13.73684896016568,14.7648230602334,11.353172957422546,0.96,0.3894230769230769,0.014423076923076924,0.07692307692307693,0.028846153846153848,0.02403846153846154,0.038461538461538464,0.03365384615384615,0.03365384615384615,0.0673076923076923,0.03365384615384615,0.014423076923076924,0.14903846153846154,0.019230769230769232,0.02403846153846154,0.019230769230769232,0.03365384615384615,0.26436781609195403,0.16091954022988506,0.10344827586206896,0.09195402298850575,0.034482758620689655,0.14942528735632185,0.06896551724137931,0.12643678160919541
patch_133,0,1,C - 1,False,False,2849,1109.8511758511759,3161966,1113.0,102.78528414228133,10564.81463620951,-0.14213486362937974,0.23553677310467291,134.0,7.950395487292164,204.79393923933998,2849.0,70.73467038876,74.04052944165107,51.84510004686453,0.9793743554486077,0.5264084507042254,0.008802816901408451,0.02992957746478873,0.061619718309859156,0.017605633802816902,0.0044014084507042256,0.0044014084507042256,0.006161971830985915,0.00528169014084507,0.05985915492957746,0.0044014084507042256,0.18045774647887325,0.006161971830985915,0.03697183098591549,0.04225352112676056,0.00528169014084507,0.21455323702514714,0.16853932584269662,0.10005350454788657,0.11021936864633494,0.07811663991439273,0.08079186730872125,0.09737827715355805,0.15034777956126272
patch_134,0,1,C - 1,False,False,1138,1097.1493848857644,1248556,1103.0,103.00512982503297,10610.056770271896,-0.03814833507801867,-0.13379075555434028,145.75,7.0325963327116865,131.0538238691624,1138.0,49.138433201681025,49.73932046178355,29.878929011368307,0.9685106382978723,0.1554054054054054,0.015202702702702704,0.006756756756756757,0.052364864864864864,0.05405405405405406,0.006756756756756757,0.005067567567567568,0.028716216216216218,0.008445945945945946,0.006756756756756757,0.052364864864864864,0.006756756756756757,0.006756756756756757,0.5287162162162162,0.037162162162162164,0.028716216216216218,0.23302263648468707,0.18508655126498003,0.07989347536617843,0.09320905459387484,0.08255659121171771,0.09720372836218376,0.0758988015978695,0.15312916111850866
patch_135,0,1,C - 1,False,False,946,971.8805496828753,919399,972.5,78.88109915247978,6222.227803503345,-0.03729360561622147,0.025513509040110627,104.0,6.848934280181265,125.88225099390856,946.0,48.27834868352661,48.104053883222775,25.436349877054614,0.9366336633663367,0.02022058823529412,0.5588235294117647,0.011029411764705883,0.0055147058823529415,0.007352941176470588,0.05330882352941176,0.007352941176470588,0.03860294117647059,0.007352941176470588,0.009191176470588236,0.04779411764705882,0.007352941176470588,0.007352941176470588,0.15992647058823528,0.03125,0.027573529411764705,0.22150882825040127,0.2086677367576244,0.0898876404494382,0.09149277688603531,0.06902086677367576,0.08507223113964688,0.07704654895666131,0.15730337078651685
patch_136,0,1,C - 1,False,False,1295,1270.0440154440155,1644707,1278.0,167.60115482116979,28090.147097389723,-0.20634480228992746,-0.5407720570213344,249.5,7.157413161083623,147.92388155425118,1295.0,59.25044976058487,57.8013840664737,28.22740494233621,0.9664179104477612,0.031914893617021274,0.6835106382978723,0.007978723404255319,0.007978723404255319,0.006648936170212766,0.0398936170212766,0.007978723404255319,0.005319148936170213,0.007978723404255319,0.003989361702127659,0.030585106382978722,0.06648936170212766,0.0425531914893617,0.005319148936170213,0.006648936170212766,0.04521276595744681,0.19707207207207209,0.16216216216216217,0.12387387387387387,0.11599099099099099,0.07882882882882883,0.10247747747747747,0.08333333333333333,0.13626126126126126
patch_137,0,1,C - 1,False,False,1404,915.8254985754986,1285819,909.0,88.61570834664171,7852.743765777064,1.3073367911566494,4.656215192002813,100.5,7.242550302991038,153.09545442950497,1404.0,60.604750329389844,57.8013840664737,30.149725144639618,0.9385026737967914,0.006510416666666667,0.18098958333333334,0.0078125,0.06510416666666667,0.005208333333333333,0.0078125,0.005208333333333333,0.057291666666666664,0.057291666666666664,0.006510416666666667,0.0078125,0.52734375,0.00390625,0.005208333333333333,0.049479166666666664,0.006510416666666667,0.22356828193832598,0.19162995594713655,0.12555066079295155,0.08039647577092511,0.05837004405286344,0.08149779735682819,0.07709251101321586,0.1618942731277533
patch_138,0,1,C - 1,False,False,1698,879.9199057714959,1494104,881.0,64.56124048817192,4168.153773371569,-0.0526661375485074,-0.16829529265974585,88.0,7.434504245841264,152.22539674441617,1698.0,48.11788378119787,49.658836071740545,45.0844585849444,0.9786743515850144,0.0625,0.011363636363636364,0.07670454545454546,0.01278409090909091,0.14630681818181818,0.4460227272727273,0.007102272727272727,0.05113636363636364,0.04403409090909091,0.018465909090909092,0.007102272727272727,0.009943181818181818,0.032670454545454544,0.005681818181818182,0.03409090909090909,0.03409090909090909,0.2414431082331175,0.19796484736355227,0.09435707678075855,0.08140610545790934,0.06105457909343201,0.07678075855689177,0.08140610545790934,0.16558741905642924
patch_139,0,1,C - 1,False,False,1087,1152.2824287028518,1252531,1158.0,117.06978353729228,13705.33421746847,-0.2638392514736379,-0.20801916208029425,166.5,6.985943059734817,126.71067811865474,1087.0,44.584792545290924,45.35416188179427,31.189268445160057,0.9679430097951914,0.07352941176470588,0.0055147058823529415,0.5183823529411765,0.007352941176470588,0.007352941176470588,0.0055147058823529415,0.04963235294117647,0.012867647058823529,0.03860294117647059,0.04595588235294118,0.007352941176470588,0.0055147058823529415,0.02389705882352941,0.003676470588235294,0.007352941176470588,0.1875,0.22206703910614525,0.18156424581005587,0.0935754189944134,0.0935754189944134,0.07402234636871509,0.10614525139664804,0.08659217877094973,0.1424581005586592
patch_140,0,1,C - 1,False,False,1374,1238.6404657933042,1701892,1255.0,156.0556771609556,24353.374374164403,-0.24244699854372287,-0.45044005935063014,226.5,7.217406999673901,150.8528137423857,1374.0,59.80806195431255,59.50630218724736,29.45287334130142,0.967605633802817,0.5328125,0.0078125,0.0078125,0.05,0.0078125,0.03125,0.0078125,0.0078125,0.021875,0.00625,0.0046875,0.1859375,0.0328125,0.05,0.0375,0.0078125,0.19727177334732424,0.16474291710388247,0.11227701993704092,0.10283315844700944,0.07869884575026233,0.09548793284365163,0.09863588667366212,0.15005246589716684
patch_141,0,1,C - 1,False,False,3546,878.1029328821207,3113753,878.0,67.78864966605472,4595.301023547102,0.030644777076220667,-0.06882951013458216,91.0,8.170589287216751,227.03657992645927,3546.0,77.81968418356381,81.04319835741924,58.22780852238374,0.9803704727674869,0.07371794871794872,0.005608974358974359,0.5200320512820513,0.011217948717948718,0.00641025641025641,0.007211538461538462,0.00641025641025641,0.004807692307692308,0.04887820512820513,0.010416666666666666,0.18189102564102563,0.005608974358974359,0.040865384615384616,0.041666666666666664,0.030448717948717948,0.004807692307692308,0.23334843679202538,0.19664703217036703,0.09333937471681016,0.07748074309016764,0.06388763026733121,0.07340280924331671,0.08790212958767558,0.1739918441323063
patch_142,0,1,C - 1,False,False,750,1185.9746666666667,889481,1181.0,121.88778729452575,14856.632691555555,0.12542502330602093,-0.23270705407013192,167.25,6.614788845574528,103.7401153701776,750.0,37.920360870394354,38.27531841800928,25.360842789911775,0.9715025906735751,0.15517241379310345,0.004310344827586207,0.028017241379310345,0.008620689655172414,0.008620689655172414,0.09051724137931035,0.00646551724137931,0.04956896551724138,0.015086206896551725,0.05172413793103448,0.00646551724137931,0.00646551724137931,0.5301724137931034,0.00646551724137931,0.02586206896551724,0.00646551724137931,0.21001926782273603,0.16184971098265896,0.12716763005780346,0.09826589595375723,0.06165703275529865,0.09441233140655106,0.10211946050096339,0.14450867052023122
patch_143,0,1,C - 1,False,False,1349,903.1156412157153,1218303,897.0,83.23996926536553,6928.892483298998,0.5364826359516551,0.7005419285259422,107.0,7.202920494152423,160.75230867899737,1349.0,65.96378294533018,64.66065264130884,28.719812202580325,0.8987341772151899,0.7038043478260869,0.006793478260869565,0.009510869565217392,0.058423913043478264,0.008152173913043478,0.005434782608695652,0.005434782608695652,0.06114130434782609,0.005434782608695652,0.04755434782608696,0.008152173913043478,0.006793478260869565,0.035326086956521736,0.004076086956521739,0.002717391304347826,0.03125,0.23892773892773891,0.20163170163170163,0.10256410256410256,0.09324009324009325,0.045454545454545456,0.07342657342657342,0.06293706293706294,0.18181818181818182
patch_144,0,1,C - 1,False,False,1152,1023.9800347222222,1179625,1018.0,131.266568202938,17230.91192777657,0.051096448772327684,-0.3689996095046193,173.25,7.040995949583664,133.88225099390857,1152.0,45.73449398954379,46.87216658103186,33.77486277727531,0.9520661157024793,0.06534090909090909,0.009943181818181818,0.08096590909090909,0.007102272727272727,0.007102272727272727,0.5610795454545454,0.05965909090909091,0.005681818181818182,0.05113636363636364,0.005681818181818182,0.005681818181818182,0.01278409090909091,0.028409090909090908,0.008522727272727272,0.06392045454545454,0.026988636363636364,0.20308483290488433,0.14910025706940874,0.12982005141388175,0.10025706940874037,0.09125964010282776,0.09897172236503857,0.08354755784061697,0.14395886889460155
patch_145,0,1,C - 1,False,False,978,878.9938650306749,859656,860.0,113.85859257634641,12963.779103466446,2.2462508549930944,7.679211244571407,96.75,6.877744508475326,122.36753236814712,978.0,38.90745397423552,41.593268686170845,32.920016956061765,0.9467570183930301,0.1570945945945946,0.005067567567567568,0.008445945945945946,0.04560810810810811,0.010135135135135136,0.04391891891891892,0.527027027027027,0.006756756756756757,0.006756756756756757,0.06925675675675676,0.015202702702702704,0.03547297297297297,0.02364864864864865,0.005067567567567568,0.005067567567567568,0.03547297297297297,0.22727272727272727,0.19278996865203762,0.11442006269592477,0.08620689655172414,0.05799373040752351,0.07053291536050156,0.07523510971786834,0.1755485893416928
patch_146,0,1,C - 1,False,False,1665,856.7705705705706,1426523,857.0,63.30353190720642,4007.3371519267016,0.06770395948463889,0.05547494384400142,83.0,7.414847797131774,152.61017305526644,1665.0,48.33479302419408,50.00999900019995,44.005665245947476,0.9776864357017029,0.5153061224489796,0.008928571428571428,0.03316326530612245,0.00510204081632653,0.007653061224489796,0.039540816326530615,0.015306122448979591,0.02423469387755102,0.01020408163265306,0.03826530612244898,0.04974489795918367,0.007653061224489796,0.03826530612244898,0.14030612244897958,0.058673469387755105,0.007653061224489796,0.22598870056497175,0.19303201506591336,0.10922787193973635,0.09981167608286252,0.05743879472693032,0.07815442561205273,0.07250470809792843,0.1638418079096045
